央视频道️,#genre#
CCTV7,http://106.120.14.74:2333/udp/225.1.8.107:8024
CCTV7,http://106.120.14.74:2333/udp/225.1.8.7:8104
CCTV7,http://110.177.146.152:888/udp/239.1.1.14:8014
CCTV7,http://113.109.251.4:9999/udp/239.77.1.159:5146
CCTV7,http://113.12.136.85:4022/udp/239.81.0.116:4056
CCTV7,http://113.12.136.85:4022/udp/239.81.0.19:4056
CCTV7,http://114.243.103.165:8822/rtp/239.3.1.61:8104
CCTV7,http://114.243.104.64:8822/rtp/239.3.1.61:8104
CCTV7,http://115.234.227.164:8808/udp/233.50.200.24:5140
CCTV7,http://116.117.105.198:8096/tsfile/live/0007_1.m3u8
CCTV7,http://116.117.106.144:8096/tsfile/live/0007_1.m3u8
CCTV7,http://116.128.242.83:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://117.32.85.85:8025/rtp/239.112.205.83:5140
CCTV7,http://117.72.68.25:9930/migu.php?id=cctv7
CCTV7,http://118.122.189.74:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://118.251.60.185:8888/udp/239.76.253.157:9000
CCTV7,http://119.163.199.98:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://120.234.5.29:6000/udp/239.20.0.198:2194
CCTV7,http://123.122.162.7:19999/rtp/239.3.1.7:8024
CCTV7,http://123.129.70.178:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://123.138.22.30:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://123.145.24.146:8003/udp/225.0.4.127:7980
CCTV7,http://123.145.66.45:8004/udp/225.0.4.127:7980
CCTV7,http://123.166.61.70:8003/hls/42/index.m3u8
CCTV7,http://123.182.60.29:9002/hls/9/index.m3u8
CCTV7,http://124.128.73.58:9901/tsfile/live/0007_1.m3u8
CCTV7,http://139.196.228.200:5678/mghd1080.php?id=cctv7
CCTV7,http://1732e975z9.zicp.fun:8082/hls/8/index.m3u8
CCTV7,http://183.66.15.146:60901/tsfile/live/0007_1.m3u8?key=txiptv
CCTV7,http://1b6467f415.iok.la:9931/tsfile/live/1027_1.m3u8
CCTV7,http://211.101.247.19:6699/api/migu.php?type=hls&url=live-cctv7
CCTV7,http://218.89.240.144:59901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://220.249.114.102:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://221.196.136.66:1/udp/225.1.1.138:5002
CCTV7,http://36.35.16.98:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV7,http://58.19.38.162:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://60.12.183.46:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV7,http://60.164.128.167:8029/rtp/239.255.30.178:8231
CCTV7,http://dd.ddzb.fun/php/migu.php?id=cctv7
CCTV7,http://dms.yryyj.site:8188/udp/239.76.246.157:1234
CCTV7,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.175:9038
CCTV7,http://ha.xushining.com:50000/udp/225.1.1.138:5002
CCTV7,http://kxrj.site:998/123/mg.php?id=cctv7
CCTV7,http://tvbox6.icu/tv/migu.php?id=cctv7
CCTV7,http://vod.hnqczh.cn:808/hls/15/index.m3u8
CCTV7,http://wouu.net:9977/udp/239.93.1.67:5140
CCTV7,http://www.erbao1981.top:8188/udp/239.76.253.157:9000
CCTV7,http://www.furymax.top:85/rtp/239.69.1.103:10256
CCTV8,http://101.43.66.162/migunew.php?id=cctv8
CCTV8,http://106.120.14.74:2333/udp/225.1.8.85:8000
CCTV8,http://106.120.14.74:2333/udp/225.1.8.91:8000
CCTV8,http://110.177.146.152:888/udp/239.1.1.15:8015
CCTV8,http://113.109.251.4:9999/udp/239.77.0.172:5146
CCTV8,http://113.12.136.85:4022/udp/239.81.0.234:4056
CCTV8,http://113.57.20.158:9901/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://114.243.103.165:8822/rtp/239.3.1.175:8001
CCTV8,http://114.243.104.64:8822/rtp/239.3.1.175:8001
CCTV8,http://115.234.227.164:8808/udp/233.50.200.110:5140
CCTV8,http://116.117.105.198:8096/tsfile/live/0008_1.m3u8
CCTV8,http://117.32.85.85:8025/rtp/239.112.205.224:5140
CCTV8,http://117.72.68.25:9930/migu.php?id=cctv8
CCTV8,http://118.251.60.185:8888/udp/239.76.253.158:9000
CCTV8,http://121.24.98.154:8090/hls/16/index.m3u8
CCTV8,http://121.24.98.232:8090/hls/16/index.m3u8
CCTV8,http://123.122.162.7:19999/rtp/239.3.1.110:8001
CCTV8,http://123.129.70.178:9901/tsfile/live/0008_1.m3u8
CCTV8,http://123.129.70.178:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://123.145.66.45:8004/udp/225.0.4.137:7980
CCTV8,http://123.182.60.29:9002/hls/8/index.m3u8
CCTV8,http://124.128.73.58:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://139.196.228.200:5678/mghd1080.php?id=cctv8
CCTV8,http://1732e975z9.zicp.fun:8082/hls/9/index.m3u8
CCTV8,http://183.66.15.146:60901/tsfile/live/0008_1.m3u8?key=txiptv
CCTV8,http://202.100.46.58:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://211.101.247.19:6699/api/migu.php?type=hls&url=live-cctv8
CCTV8,http://218.3.138.25:1111/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://220.249.114.102:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://221.196.136.66:1/udp/225.1.1.196:5002
CCTV8,http://58.17.48.228:808/hls/8/index.m3u8
CCTV8,http://59.173.243.210:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://60.12.183.46:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV8,http://60.164.128.167:8029/rtp/239.255.29.15:8231
CCTV8,http://61.136.172.236:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://dd.ddzb.fun/php/migu.php?id=cctv8
CCTV8,http://e1.woc.iiiya.cn:8888/rtp/239.61.3.37:9740
CCTV8,http://ha.xushining.com:50000/udp/225.1.1.196:5002
CCTV8,http://kxrj.site:998/123/mg.php?id=cctv8
CCTV8,http://vod.hnqczh.cn:808/hls/16/index.m3u8
CCTV8,http://www.erbao1981.top:8188/udp/239.76.253.158:9000
CCTV8,http://www.furymax.top:85/rtp/239.69.1.125:10388
CCTV9,http://101.43.66.162/migunew.php?id=cctv9
CCTV9,http://106.120.14.74:2333/udp/225.1.8.109:8032
CCTV9,http://106.120.14.74:2333/udp/225.1.8.9:8112
CCTV9,http://110.177.146.152:888/udp/239.1.1.16:8016
CCTV9,http://113.109.251.4:9999/udp/239.77.1.160:5146
CCTV9,http://113.12.136.85:4022/udp/239.81.0.117:4056
CCTV9,http://113.12.136.85:4022/udp/239.81.0.21:4056
CCTV9,http://114.243.103.165:8822/rtp/239.3.1.62:8112
CCTV9,http://114.243.104.64:8822/rtp/239.3.1.62:8112
CCTV9,http://115.234.227.164:8808/udp/233.50.200.23:5140
CCTV9,http://116.117.105.198:8096/tsfile/live/0009_1.m3u8
CCTV9,http://117.32.85.85:8025/rtp/239.112.205.85:5140
CCTV9,http://117.72.68.25:9930/migu.php?id=cctv9
CCTV9,http://118.251.60.185:8888/udp/239.76.253.159:9000
CCTV9,http://119.163.199.98:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://120.234.5.29:6000/udp/239.20.0.199:2196
CCTV9,http://121.24.98.154:8090/hls/17/index.m3u8
CCTV9,http://121.24.98.232:8090/hls/17/index.m3u8
CCTV9,http://123.122.162.7:19999/rtp/239.3.1.9:8032
CCTV9,http://123.129.70.178:9901/tsfile/live/0009_1.m3u8
CCTV9,http://123.129.70.178:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://123.138.22.30:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://123.145.66.45:8004/udp/225.0.4.131:7980
CCTV9,http://123.182.60.29:9002/hls/51/index.m3u8
CCTV9,http://124.128.73.58:9901/tsfile/live/0009_1.m3u8
CCTV9,http://124.128.73.58:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://139.196.228.200:5678/mghd1080.php?id=cctv9
CCTV9,http://1732e975z9.zicp.fun:8082/hls/10/index.m3u8
CCTV9,http://183.66.15.146:60901/tsfile/live/0009_1.m3u8?key=txiptv
CCTV9,http://1b6467f415.iok.la:9931/tsfile/live/1029_1.m3u8
CCTV9,http://202.100.46.58:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://211.101.247.19:6699/api/migu.php?type=hls&url=live-cctv9
CCTV9,http://218.89.240.144:59901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://219.147.200.9:18080/newlive/live/hls/9/live.m3u8
CCTV9,http://220.249.114.102:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://221.0.78.198:1681/hls/10209/index.m3u8
CCTV9,http://221.196.136.66:1/udp/225.1.1.119:5002
CCTV9,http://222.218.158.104:8181/tsfile/live/0009_1.m3u8
CCTV9,http://36.35.16.98:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV9,http://58.51.111.46:1111/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://59.173.243.210:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://60.12.183.46:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV9,http://60.164.128.167:8029/rtp/239.255.30.180:8231
CCTV9,http://61.136.172.236:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://dd.ddzb.fun/php/migu.php?id=cctv9
CCTV9,http://dms.yryyj.site:8188/udp/239.76.246.159:1234
CCTV9,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.172:9020
CCTV9,http://ha.xushining.com:50000/udp/225.1.1.119:5002
CCTV9,http://kxrj.site:998/123/mg.php?id=cctv9
CCTV9,http://vod.hnqczh.cn:808/hls/17/index.m3u8
CCTV9,http://wouu.net:9977/udp/239.93.1.24:5140
CCTV9,http://www.erbao1981.top:8188/udp/239.76.253.159:9000
CCTV9,http://www.furymax.top:85/rtp/239.69.1.104:10262
CCTV10,http://1.24.190.98:10089/hls/20/index.m3u8
CCTV10,http://101.43.66.162/migunew.php?id=cctv10
CCTV10,http://106.120.14.74:2333/udp/225.1.8.10:8116
CCTV10,http://106.120.14.74:2333/udp/225.1.8.110:8228
CCTV10,http://110.177.146.152:888/udp/239.1.1.17:8017
CCTV10,http://113.109.251.4:9999/udp/239.77.1.113:5146
CCTV10,http://113.57.20.158:9901/tsfile/live/1029_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://114.243.103.165:8822/rtp/239.3.1.63:8116
CCTV10,http://114.243.104.64:8822/rtp/239.3.1.63:8116
CCTV10,http://115.234.227.164:8808/udp/233.50.200.22:5140
CCTV10,http://116.117.105.198:8096/tsfile/live/0010_1.m3u8
CCTV10,http://116.128.242.83:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://117.32.85.85:8025/rtp/239.112.205.86:5140
CCTV10,http://118.251.60.185:8888/udp/239.76.253.160:9000
CCTV10,http://119.163.199.98:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://120.234.5.29:6000/udp/239.20.0.200:2198
CCTV10,http://121.24.98.154:8090/hls/18/index.m3u8
CCTV10,http://123.122.162.7:19999/rtp/239.3.1.10:8228
CCTV10,http://123.129.70.178:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://123.145.66.45:8004/udp/225.0.4.130:7980
CCTV10,http://123.182.60.29:9002/hls/10/index.m3u8
CCTV10,http://124.128.73.58:9901/tsfile/live/0010_1.m3u8?key=txiptv
CCTV10,http://139.196.228.200:5678/mghd1080.php?id=cctv10
CCTV10,http://1732e975z9.zicp.fun:8082/hls/11/index.m3u8
CCTV10,http://183.66.15.146:60901/tsfile/live/0010_1.m3u8?key=txiptv
CCTV10,http://202.100.46.58:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://211.101.247.19:6699/api/migu.php?type=hls&url=live-cctv10
CCTV10,http://220.249.114.102:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://221.0.78.198:1681/hls/10210/index.m3u8
CCTV10,http://221.196.136.66:1/udp/225.1.1.140:5002
CCTV10,http://221.213.69.82:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV10,http://222.134.245.16:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://36.35.16.98:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV10,http://58.17.48.228:808/hls/10/index.m3u8
CCTV10,http://58.216.229.130:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://60.12.183.46:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV10,http://60.164.128.167:8029/rtp/239.255.30.181:8231
CCTV10,http://61.136.172.236:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://61.138.128.226:19901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://dd.ddzb.fun/php/migu.php?id=cctv10
CCTV10,http://dms.yryyj.site:8188/udp/239.76.246.160:1234
CCTV10,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.176:9044
CCTV10,http://ha.xushining.com:50000/udp/225.1.1.140:5002
CCTV10,http://kxrj.site:998/123/mg.php?id=cctv10
CCTV10,http://vod.hnqczh.cn:808/hls/18/index.m3u8
CCTV10,http://www.erbao1981.top:8188/udp/239.76.253.160:9000
CCTV10,http://www.furymax.top:85/rtp/239.69.1.105:10268
CCTV11,http://101.43.66.162/migunew.php?id=cctv11
CCTV11,http://106.120.14.74:2333/udp/225.1.8.111:8040
CCTV11,http://106.120.14.74:2333/udp/225.1.8.73:8120
CCTV11,http://110.177.146.152:888/udp/239.1.1.18:8018
CCTV11,http://111.61.236.247:9081/hls/11/index.m3u8
CCTV11,http://113.109.251.4:9999/udp/239.77.1.238:5146
CCTV11,http://113.12.136.85:4022/udp/239.81.0.229:4056
CCTV11,http://113.12.136.85:4022/udp/239.81.0.23:4056
CCTV11,http://113.57.20.158:9901/tsfile/live/1030_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://114.243.103.165:8822/rtp/239.3.1.152:8120
CCTV11,http://114.243.104.64:8822/rtp/239.3.1.152:8120
CCTV11,http://115.234.227.164:8808/udp/233.50.201.11:5140
CCTV11,http://116.117.105.198:8096/tsfile/live/0011_1.m3u8
CCTV11,http://116.117.106.144:8096/tsfile/live/0011_1.m3u8
CCTV11,http://116.128.242.83:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://117.32.85.85:8025/rtp/239.112.205.213:5140
CCTV11,http://117.72.68.25:9930/migu.php?id=cctv11
CCTV11,http://118.122.189.74:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://118.251.60.185:8888/udp/239.76.245.251:1234
CCTV11,http://120.234.5.29:6000/udp/239.21.0.35:3480
CCTV11,http://121.24.98.154:8090/hls/19/index.m3u8
CCTV11,http://123.122.162.7:19999/rtp/239.3.1.11:8040
CCTV11,http://123.129.70.178:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://123.145.66.45:8004/udp/225.0.4.218:7980
CCTV11,http://123.166.61.70:8003/hls/43/index.m3u8
CCTV11,http://123.182.60.29:9002/hls/11/index.m3u8
CCTV11,http://139.196.228.200:5678/mghd1080.php?id=cctv11
CCTV11,http://1732e975z9.zicp.fun:8082/hls/12/index.m3u8
CCTV11,http://183.66.15.146:60901/tsfile/live/0011_1.m3u8?key=txiptv
CCTV11,http://202.100.46.58:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://211.101.247.19:6699/api/migu.php?type=hls&url=live-cctv11
CCTV11,http://220.249.114.102:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://221.196.136.66:1/udp/225.1.2.192:5002
CCTV11,http://222.134.245.16:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://36.35.16.98:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV11,http://60.12.183.46:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV11,http://60.164.128.167:8029/rtp/239.255.30.62:8231
CCTV11,http://61.136.172.236:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://dd.ddzb.fun/php/migu.php?id=cctv11
CCTV11,http://dms.yryyj.site:8188/udp/239.76.245.251:1234
CCTV11,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.21:8120
CCTV11,http://ha.xushining.com:50000/udp/225.1.2.192:5002
CCTV11,http://kxrj.site:998/123/mg.php?id=cctv11
CCTV11,http://www.erbao1981.top:8188/udp/239.76.245.251:1234
CCTV11,http://www.furymax.top:85/rtp/239.69.1.154:10560
CCTV12,http://1.24.190.98:10089/hls/22/index.m3u8
CCTV12,http://101.43.66.162/migunew.php?id=cctv12
CCTV12,http://106.120.14.74:2333/udp/225.1.8.112:8232
CCTV12,http://106.120.14.74:2333/udp/225.1.8.12:8124
CCTV12,http://110.177.146.152:888/udp/239.1.1.19:8019
CCTV12,http://113.109.251.4:9999/udp/239.77.1.109:5146
CCTV12,http://113.15.186.162:8181/tsfile/live/faacts/0012_1.m3u8
CCTV12,http://113.57.20.158:9901/tsfile/live/1031_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://114.243.103.165:8822/rtp/239.3.1.64:8124
CCTV12,http://114.243.104.64:8822/rtp/239.3.1.64:8124
CCTV12,http://115.234.227.164:8808/udp/233.50.200.21:5140
CCTV12,http://116.117.105.198:8096/tsfile/live/0012_1.m3u8
CCTV12,http://116.117.106.144:8096/tsfile/live/0012_1.m3u8
CCTV12,http://117.32.85.85:8025/rtp/239.112.205.88:5140
CCTV12,http://118.251.60.185:8888/udp/239.76.253.162:9000
CCTV12,http://119.163.199.98:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://120.234.5.29:6000/udp/239.20.0.201:2200
CCTV12,http://121.24.98.154:8090/hls/20/index.m3u8
CCTV12,http://121.24.98.232:8090/hls/20/index.m3u8
CCTV12,http://123.122.162.7:19999/rtp/239.3.1.12:8232
CCTV12,http://123.129.70.178:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://123.145.66.45:8004/udp/225.0.4.129:7980
CCTV12,http://123.182.60.29:9002/hls/12/index.m3u8
CCTV12,http://124.128.73.58:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://139.196.228.200:5678/mghd1080.php?id=cctv12
CCTV12,http://1732e975z9.zicp.fun:8082/hls/13/index.m3u8
CCTV12,http://183.66.15.146:60901/tsfile/live/0012_1.m3u8?key=txiptv
CCTV12,http://1b6467f415.iok.la:9931/tsfile/live/1032_1.m3u8
CCTV12,http://202.100.46.58:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://211.101.247.19:6699/api/migu.php?type=hls&url=live-cctv12
CCTV12,http://219.147.200.9:18080/newlive/live/hls/12/live.m3u8
CCTV12,http://220.249.114.102:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://221.196.136.66:1/udp/225.1.1.142:5002
CCTV12,http://222.134.245.16:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://36.35.16.98:9901/tsfile/live/0001_30.m3u8?key=txiptv&playlive=0&authid=0
CCTV12,http://58.19.38.162:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://59.173.243.210:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://60.12.183.46:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV12,http://60.164.128.167:8029/rtp/239.255.30.182:8231
CCTV12,http://61.136.172.236:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://dd.ddzb.fun/php/migu.php?id=cctv12
CCTV12,http://dms.yryyj.site:8188/udp/239.76.246.162:1234
CCTV12,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.177:9050
CCTV12,http://ha.xushining.com:50000/udp/225.1.1.142:5002
CCTV12,http://kxrj.site:998/123/mg.php?id=cctv12
CCTV12,http://vod.hnqczh.cn:808/hls/19/index.m3u8
CCTV12,http://wouu.net:9977/udp/239.93.1.30:8124
CCTV12,http://www.erbao1981.top:8188/udp/239.76.253.162:9000
CCTV12,http://www.furymax.top:85/rtp/239.69.1.106:10274
CCTV13,http://1.24.190.98:10089/hls/23/index.m3u8
CCTV13,http://101.43.66.162/migunew.php?id=cctv13
CCTV13,http://106.120.14.74:2333/udp/225.1.1.10:8128
CCTV13,http://106.120.14.74:2333/udp/225.1.8.113:8264
CCTV13,http://106.120.14.74:2333/udp/225.1.8.168:8130
CCTV13,http://110.177.146.152:888/udp/239.1.1.20:8020
CCTV13,http://110.53.218.182:9902/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://112.123.206.32:808/hls/13/index.m3u8
CCTV13,http://112.234.23.81:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://113.109.251.4:9999/udp/239.77.0.188:5146
CCTV13,http://113.57.20.158:9901/tsfile/live/1032_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://114.243.103.165:8822/rtp/239.3.1.124:8128
CCTV13,http://114.243.104.64:8822/rtp/239.3.1.124:8128
CCTV13,http://115.234.227.164:8808/udp/233.50.200.111:5140
CCTV13,http://116.117.105.198:8096/tsfile/live/0013_1.m3u8
CCTV13,http://116.117.106.144:8096/tsfile/live/0013_1.m3u8
CCTV13,http://116.128.242.83:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://117.72.68.25:9930/migu.php?id=cctv13
CCTV13,http://118.251.60.185:8888/udp/239.76.253.93:9000
CCTV13,http://120.234.5.29:6000/udp/239.21.0.88:3692
CCTV13,http://121.24.98.154:8090/hls/21/index.m3u8
CCTV13,http://123.122.162.7:19999/rtp/239.3.1.13:8048
CCTV13,http://123.129.70.178:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://123.145.66.45:8004/udp/225.0.4.219:7980
CCTV13,http://123.182.60.29:9002/hls/13/index.m3u8
CCTV13,http://124.128.73.58:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://139.196.228.200:5678/mghd1080.php?id=cctv13
CCTV13,http://183.66.15.146:60901/tsfile/live/0013_1.m3u8?key=txiptv
CCTV13,http://211.101.247.19:6699/api/migu.php?type=hls&url=live-cctv13
CCTV13,http://218.3.138.25:1111/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://218.89.240.144:59901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://220.249.114.102:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://221.196.136.66:1/udp/225.1.2.193:5002
CCTV13,http://222.243.221.54:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://27.10.129.243:8001/udp/225.0.4.219:7980
CCTV13,http://36.35.16.98:9901/tsfile/live/0001_33.m3u8?key=txiptv&playlive=0&authid=0
CCTV13,http://58.216.229.130:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://58.220.219.14:9901/tsfile/live/0013_1.m3u8
CCTV13,http://59.173.183.242:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://60.12.183.46:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV13,http://60.164.128.167:8029/rtp/239.255.29.28:8231
CCTV13,http://61.136.172.236:9901/tsfile/live/0013_1.m3u8
CCTV13,http://61.136.172.236:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://dd.ddzb.fun/php/migu.php?id=cctv13
CCTV13,http://dms.yryyj.site:8188/udp/239.76.246.93:1234
CCTV13,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.23:8132
CCTV13,http://ha.xushining.com:50000/udp/225.1.2.193:5002
CCTV13,http://kxrj.site:998/123/mg.php?id=cctv13
CCTV13,http://vod.hnqczh.cn:808/hls/20/index.m3u8
CCTV13,http://wouu.net:9977/udp/239.93.0.66:5140
CCTV13,http://www.erbao1981.top:8188/udp/239.76.253.93:9000
CCTV13,http://www.furymax.top:85/rtp/239.254.96.161:9040
CCTV13,https://epg.pw/stream/5d3d047c64e44d0a24dc33e5700e579457201d2960036b43819bd930a0bb76a7.m3u8
CCTV14,http://101.43.66.162/migunew.php?id=cctv14
CCTV14,http://106.120.14.74:2333/udp/225.1.8.114:8236
CCTV14,http://106.120.14.74:2333/udp/225.1.8.14:8132
CCTV14,http://110.177.146.152:888/udp/239.1.1.21:8021
CCTV14,http://113.109.251.4:9999/udp/239.77.1.161:5146
CCTV14,http://113.12.136.85:4022/udp/239.81.0.120:4056
CCTV14,http://113.12.136.85:4022/udp/239.81.0.25:4056
CCTV14,http://113.15.186.162:8181/tsfile/live/faacts/0014_1.m3u8
CCTV14,http://113.57.20.158:9901/tsfile/live/1033_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://114.243.103.165:8822/rtp/239.3.1.65:8132
CCTV14,http://114.243.104.64:8822/rtp/239.3.1.65:8132
CCTV14,http://115.234.227.164:8808/udp/233.50.200.103:5140
CCTV14,http://116.117.105.198:8096/tsfile/live/0014_1.m3u8
CCTV14,http://116.117.106.144:8096/tsfile/live/0014_1.m3u8
CCTV14,http://117.32.85.85:8025/rtp/239.112.205.91:5140
CCTV14,http://117.72.68.25:9930/migu.php?id=cctv14
CCTV14,http://118.251.60.185:8888/udp/239.76.253.164:9000
CCTV14,http://119.163.199.98:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://120.234.5.29:6000/udp/239.20.0.202:2202
CCTV14,http://121.24.98.154:8090/hls/22/index.m3u8
CCTV14,http://123.122.162.7:19999/rtp/239.3.1.14:8236
CCTV14,http://123.129.70.178:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://123.145.66.45:8004/udp/225.0.4.128:7980
CCTV14,http://123.182.60.29:9002/hls/14/index.m3u8
